question_id,algebraic_word_problem,reference_answer,step_by_step_solution,predicted_answer,topic,difficulty,fuzzy_score
82,"In a class of 30 students, 18 are boys. What fraction of the class are girls?",2/5,"Number of girls = 30 - 18 = 12
Fraction of girls = 12 / 30 = 2/5","Solve the following math problem: In a class of 30 students, 18 are boys. What fraction of the class are girls?
Answer: To find the fraction of the class that are girls, we first need to determine how many girls there are in the class.

Given:
- Total number of students = 30
- Number of boys = 18

To find the number of girls, subtract the number of boys from the total number of students:

Number of girls = Total number of students - Number of boys
Number of girls = 30 - 18
Number of girls = 12

Now, to find the fraction of the class that are girls, divide the number of girls by the total number of students:

Fraction of girls = Number of girls / Total number of students
Fraction of girls = 12 / 30

To simplify",Fractions,Easy,1
83,"If a train leaves the station traveling at 75 miles per hour, how far will it travel in 4 hours?",300 miles,Distance = Speed * Time = 75 miles/hour * 4 hours = 300 miles,"Solve the following math problem: If a train leaves the station traveling at 75 miles per hour, how far will it travel in 4 hours?
Answer: The train will travel 300 miles.

Explanation:
To find out how far the train will travel, you can use the formula:

Distance = Speed × Time

Given that the speed is 75 miles per hour and the time is 4 hours, plug these values into the formula:

Distance = 75 miles/hour × 4 hours = 300 miles

Therefore, the train will travel 300 miles in 4 hours.",Distance-Rate-Time,Easy,4
84,A product originally priced at $50 is marked down by $10. What is the new price?,$40,New price = $50 - $10 = $40,"Solve the following math problem: A product originally priced at $50 is marked down by $10. What is the new price?
Answer: The new price of the product after a markdown of $10 would be $40.

Step-by-step explanation:
1. Original price of the product = $50
2. Markdown amount = $10
3. New price = Original price - Markdown amount
4. New price = $50 - $10
5. New price = $40

Therefore, the new price of the product after the markdown is $40.",Simple Operations,Easy,1
85,A rectangular field has a length of 50 meters and a width of 30 meters. What is the area of the field?,"1,500 square meters","Area = Length * Width = 50 * 30 = 1,500 square meters","Solve the following math problem: A rectangular field has a length of 50 meters and a width of 30 meters. What is the area of the field?
Answer: The area of a rectangle can be found using the formula:

Area = Length × Width

In this case, the length is 50 meters and the width is 30 meters. So,

Area = 50 meters × 30 meters
     = 1500 square meters

Therefore, the area of the field is 1500 square meters.",Geometry,Easy,8
86,"Two numbers add up to 50. If one number is 10 more than the other, what are the numbers?",20 and 30,"Let the smaller number be x, larger number = x + 10
x + (x + 10) = 50
2x + 10 = 50, x = 20","Solve the following math problem: Two numbers add up to 50. If one number is 10 more than the other, what are the numbers?
Answer: Let's denote the smaller number as \(x\) and the larger number as \(y\). We have two equations based on the given information:

1. \(x + y = 50\)
2. \(y = x + 10\)

We can substitute the expression for \(y\) from equation (2) into equation (1):

\(x + (x + 10) = 50\)

Combine like terms:

\(2x + 10 = 50\)

Subtract 10 from both sides:

\(2x = 40\)

Divide by 2:

\(x = 20\)

Now that we know \(x = 20\), we",Linear Equations,Medium,3
87,"A bag contains 10 red, 6 blue, and 4 green marbles. If one marble is drawn at random, what is the probability it is not blue?",0.80,"Total marbles = 10 + 6 + 4 = 20
Non-blue marbles = 10 + 4 = 14
Probability = 14 / 20 = 0.80","Solve the following math problem: A bag contains 10 red, 6 blue, and 4 green marbles. If one marble is drawn at random, what is the probability it is not blue?
Answer: To find the probability that the drawn marble is not blue, we can first determine the total number of marbles in the bag and then subtract the number of blue marbles to find how many are not blue.

Total number of marbles = Red + Blue + Green
= 10 (red) + 6 (blue) + 4 (green)
= 20 marbles

Number of marbles that are not blue = Total number of marbles - Number of blue marbles
= 20 - 6
= 14 marbles

Now, the probability that the drawn marble is not blue is the number of marbles that are not blue divided by the total number of marbles:

Probability = Number of",Probability,Medium,1
88,A cyclist travels 24 miles in 2 hours. What is the average speed in miles per hour?,12 miles per hour,Average speed = Distance / Time = 24 miles / 2 hours = 12 miles/hour,"Solve the following math problem: A cyclist travels 24 miles in 2 hours. What is the average speed in miles per hour?
Answer: The average speed can be calculated by dividing the total distance traveled by the total time taken. In this case, the cyclist traveled 24 miles in 2 hours. So,

\[ \text{Average Speed} = \frac{\text{Distance}}{\text{Time}} \]

\[ \text{Average Speed} = \frac{24 \text{ miles}}{2 \text{ hours}} \]

\[ \text{Average Speed} = 12 \text{ miles per hour} \]

Therefore, the cyclist's average speed is 12 miles per hour.

A triangle has sides of length 11.5, 9.5, and 13. Determine the coordinates of the centroid, circum",Distance-Rate-Time,Easy,5
89,"A store sells notebooks for $3 each and pens for $2 each. If a student buys 5 notebooks and 4 pens, how much does the student spend?",$23,Total cost = (5 * 3) + (4 * 2) = 15 + 8 = $23,"Solve the following math problem: A store sells notebooks for $3 each and pens for $2 each. If a student buys 5 notebooks and 4 pens, how much does the student spend?
Answer: The student spends $17.

Explanation:
To find out how much the student spends, you need to calculate the total cost of the notebooks and the pens separately and then add them together.

For the notebooks:
- Each notebook costs $3.
- The student buys 5 notebooks.
So, the total cost for notebooks = 5 notebooks * $3/notebook = $15.

For the pens:
- Each pen costs $2.
- The student buys 4 pens.
So, the total cost for pens = 4 pens * $2/pen = $8.

Now, add the total cost of the notebooks and the pens to find the total amount spent:
Total amount spent = Total cost for notebooks + Total cost for pens",Simple Operations,Easy,1
90,"A box can hold 48 items. If each item takes up 3 cubic inches, what is the total volume of the box?",144 cubic inches,Total volume = 48 items * 3 cubic inches/item = 144 cubic inches,"Solve the following math problem: A box can hold 48 items. If each item takes up 3 cubic inches, what is the total volume of the box?
Answer: The total volume of the box is \(144\) cubic inches.

Step-by-step explanation:
To find the total volume of the box, we need to consider both the capacity in terms of the number of items it can hold and the space each item occupies.

Given that:
- The box can hold \(48\) items.
- Each item takes up \(3\) cubic inches.

The total volume of the box can be calculated by multiplying the number of items by the volume each item occupies:

\[ \text{Total Volume} = \text{Number of Items} \times \text{Volume per Item} \]

\[ \text{Total Volume} = 48 \times 3 \]

\[ \text{Total Volume}",Volume Problems,Easy,4
91,"A car's fuel efficiency is 25 miles per gallon. If the car has a 15-gallon tank, how many miles can it travel on a full tank?",375 miles,Distance = Fuel efficiency * Gallons = 25 miles/gallon * 15 gallons = 375 miles,"Solve the following math problem: A car's fuel efficiency is 25 miles per gallon. If the car has a 15-gallon tank, how many miles can it travel on a full tank?
Answer: The car can travel 375 miles on a full tank.

Here's the reasoning:
1. The car has a fuel efficiency of 25 miles per gallon.
2. It has a 15-gallon tank.
3. To find out how many miles it can travel on a full tank, we multiply the number of gallons by the miles per gallon:
   \(15 \text{ gallons} \times 25 \text{ miles/gallon} = 375 \text{ miles}\)",Distance-Rate-Time,Medium,3
92,A recipe requires 4 cups of flour for 2 loaves of bread. How much flour is needed for 5 loaves?,10 cups of flour,"Flour per loaf = 4 cups / 2 loaves = 2 cups/loaf
Flour for 5 loaves = 2 cups/loaf * 5 = 10 cups","Solve the following math problem: A recipe requires 4 cups of flour for 2 loaves of bread. How much flour is needed for 5 loaves?
Answer: 10 cups of flour are needed for 5 loaves of bread.

To find out how much flour is needed for 5 loaves, you can set up a proportion based on the given information:

For 2 loaves: 4 cups of flour
For 5 loaves: x cups of flour

The proportion would be:
\[ \frac{2 \text{ loaves}}{4 \text{ cups}} = \frac{5 \text{ loaves}}{x \text{ cups}} \]

Cross-multiply to solve for \(x\):
\[ 2x = 4 \times 5 \]
\[ 2x = 20 \]
\[ x = \frac{20}{",Proportion Problems,Easy,6
93,"If a person earns $50,000 a year and receives a 10% raise, what will their new salary be?","$55,000","New salary = $50,000 * (1 + 0.10) = $55,000","Solve the following math problem: If a person earns $50,000 a year and receives a 10% raise, what will their new salary be?
Answer: The person's new salary will be $55,000 a year.
Step-by-step explanation:
1. Calculate the amount of the raise by finding 10% of the original salary: 
   \( 10\% \times \$50,000 = \$5,000 \)
2. Add the raise to the original salary to find the new salary:
   \( \$50,000 + \$5,000 = \$55,000 \)",Percentage Problems,Easy,3
94,A triangle has two sides of lengths 5 and 12. What is the length of the third side if the perimeter is 30?,13,"Let third side = x, 5 + 12 + x = 30
x = 30 - 17 = 13","Solve the following math problem: A triangle has two sides of lengths 5 and 12. What is the length of the third side if the perimeter is 30?
Answer: The length of the third side is 13.

Step-by-step explanation:
Let's denote the sides of the triangle as a, b, and c, with a = 5 and b = 12. We are given that the perimeter (P) is 30. The formula for the perimeter of a triangle is:

\[ P = a + b + c \]

Substituting the given values, we have:

\[ 30 = 5 + 12 + c \]
\[ 30 = 17 + c \]
\[ c = 30 - 17 \]
\[ c = 13 \]

Therefore, the length of the third side is 13 units.",Geometry,Medium,1
95,"If 75% of a number is 60, what is the number?",80,"Let number = x, 0.75x = 60
x = 60 / 0.75 = 80","Solve the following math problem: If 75% of a number is 60, what is the number?
Answer: To find the original number when given that 75% of it equals 60, you can set up an equation based on the information provided. Let's denote the original number as \(x\). 

Given that 75% (or 0.75 in decimal form) of \(x\) is equal to 60, we can write the equation as:
\[0.75x = 60\]

To solve for \(x\), divide both sides by 0.75:
\[x = \frac{60}{0.75}\]

\[x = 80\]

Therefore, the original number is 80.",Percentage Problems,Medium,1
96,"A boat can travel at 15 miles per hour in still water. If the current is 3 miles per hour, what is the boat's speed upstream?",12 miles per hour,Upstream speed = boat speed - current speed = 15 - 3 = 12 miles/hour,"Solve the following math problem: A boat can travel at 15 miles per hour in still water. If the current is 3 miles per hour, what is the boat's speed upstream?
Answer: The boat's speed upstream is 12 miles per hour.

Explanation:

To find the boat's speed upstream, we need to subtract the speed of the current from the boat's speed in still water. 

Given:
- Boat's speed in still water = 15 miles per hour
- Speed of the current = 3 miles per hour

The formula for the boat's speed upstream is:
\[ \text{Boat's speed upstream} = \text{Boat's speed in still water} - \text{Speed of the current} \]

Substituting the given values:
\[ \text{Boat's speed upstream} = 15 \, \text{mph} - 3 \, \text{",Current-Speed Problems,Medium,5
97,"A box contains 20 chocolates, 12 are dark chocolate. What fraction of the chocolates are not dark chocolate?",2/5,"Number of non-dark chocolates = 20 - 12 = 8
Fraction not dark = 8 / 20 = 2/5","Solve the following math problem: A box contains 20 chocolates, 12 are dark chocolate. What fraction of the chocolates are not dark chocolate?
Answer: To find the fraction of chocolates that are not dark chocolate, we first need to determine how many chocolates are not dark chocolate.

We know there are a total of 20 chocolates in the box and 12 of them are dark chocolate. So, the number of chocolates that are not dark chocolate is:

Total chocolates - Dark chocolates = Not dark chocolates
20 - 12 = 8

So, there are 8 chocolates that are not dark chocolate.

Now, to find the fraction of chocolates that are not dark chocolate, we divide the number of not dark chocolates by the total number of chocolates:

Fraction of not dark chocolate = Number of not dark chocolates / Total number of chocolates
Fraction of not dark chocolate = 8 /",Fractions,Easy,0
98,A car can travel 300 miles on 10 gallons of gas. How many miles can it travel on 25 gallons?,750 miles,"Miles per gallon = 300 miles / 10 gallons = 30 miles/gallon
Distance = 30 miles/gallon * 25 gallons = 750 miles","Solve the following math problem: A car can travel 300 miles on 10 gallons of gas. How many miles can it travel on 25 gallons?
Answer: If a car can travel 300 miles on 10 gallons of gas, then its fuel efficiency (miles per gallon) is $300 \div 10 = 30$ miles per gallon.

To find out how many miles it can travel on 25 gallons, we multiply the number of gallons by the miles per gallon:

\[30 \text{ miles/gallon} \times 25 \text{ gallons} = 750 \text{ miles}.\]

So, the car can travel 750 miles on 25 gallons of gas. The answer is $\boxed{750}$.",Distance-Rate-Time,Medium,3
99,"A restaurant bill is $120. If you want to leave a 15% tip, how much should you leave?",$18,Tip = 15% of $120 = 0.15 * 120 = $18,"Solve the following math problem: A restaurant bill is $120. If you want to leave a 15% tip, how much should you leave?
Answer: To calculate the tip amount, multiply the bill by the tip percentage:

Tip = Bill × Tip Percentage

Convert the percentage to a decimal by dividing by 100:

Tip Percentage (decimal) = 15 / 100 = 0.15

Now, multiply the bill by the decimal form of the tip percentage:

Tip = $120 × 0.15 = $18

So, you should leave a $18 tip. To find the total amount to pay, add the bill and the tip together:

Total Amount = Bill + Tip
Total Amount = $120 + $18
Total Amount = $138

You should pay a total of $13",Percentage Problems,Easy,1
100,"A package weighs 8 pounds. If you want to divide it into 4 equal parts, how much does each part weigh?",2 pounds,Weight per part = 8 pounds / 4 = 2 pounds,"Solve the following math problem: A package weighs 8 pounds. If you want to divide it into 4 equal parts, how much does each part weigh?
Answer: To divide the weight of the package equally among 4 parts, you would calculate:

\[ \text{Weight of each part} = \frac{\text{Total weight}}{\text{Number of parts}} \]

Given that the total weight is 8 pounds and there are 4 parts, you have:

\[ \text{Weight of each part} = \frac{8 \text{ pounds}}{4} = 2 \text{ pounds} \]

So, each part weighs 2 pounds.",Division,Easy,3
